,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
52155,2017-03,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.6,
52156,2017-03,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.3,
52157,2017-03,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,102.8,E
52158,2017-03,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52159,2017-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52160,2017-03,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52245,2017-04,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,99.9,
52246,2017-04,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,99.8,
52247,2017-04,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52248,2017-04,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,103.0,
52249,2017-04,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,102.3,
52250,2017-04,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,104.5,E
52251,2017-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,101.1,
52252,2017-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,101.1,
52253,2017-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,100.9,E
52254,2017-04,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,103.7,
52255,2017-04,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,103.2,
52256,2017-04,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,104.5,E
52257,2017-04,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,103.5,
52258,2017-04,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,102.3,
52259,2017-04,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,105.7,E
52260,2017-04,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,101.6,
52261,2017-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,102.2,
52262,2017-04,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.2,E
52263,2017-04,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,102.8,
52264,2017-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,103.3,
52265,2017-04,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,101.9,E
52266,2017-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.2,
52267,2017-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
52268,2017-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,103.4,E
52269,2017-04,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,102.7,
52270,2017-04,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,102.6,
52271,2017-04,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,102.4,E
52272,2017-04,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,103.2,
52273,2017-04,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,103.8,
52274,2017-04,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52275,2017-04,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.6,
52276,2017-04,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.3,
52277,2017-04,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,102.8,E
52278,2017-04,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52279,2017-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52280,2017-04,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52365,2017-05,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,100.1,
52366,2017-05,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,100.1,
52367,2017-05,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52368,2017-05,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,103.8,
52369,2017-05,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.0,
52370,2017-05,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.2,E
52371,2017-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,101.5,
52372,2017-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,101.5,
52373,2017-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,100.9,E
52374,2017-05,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,103.7,
52375,2017-05,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,103.2,
52376,2017-05,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,104.5,E
52377,2017-05,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.6,
52378,2017-05,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.2,
52379,2017-05,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.1,E
52380,2017-05,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,101.6,
52381,2017-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,102.2,
52382,2017-05,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.2,E
52383,2017-05,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,103.7,
52384,2017-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,104.8,
52385,2017-05,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,101.9,E
52386,2017-05,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.6,
52387,2017-05,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
52388,2017-05,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
52389,2017-05,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.4,
52390,2017-05,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.4,
52391,2017-05,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
52392,2017-05,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,104.7,
52393,2017-05,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,105.7,
52394,2017-05,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52395,2017-05,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.5,
52396,2017-05,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.0,
52397,2017-05,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.1,E
52398,2017-05,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52399,2017-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52400,2017-05,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52485,2017-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,100.5,
52486,2017-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,100.7,
52487,2017-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52488,2017-06,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,103.9,
52489,2017-06,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.1,
52490,2017-06,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.3,E
52491,2017-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,102.4,
52492,2017-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,102.1,
52493,2017-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,102.3,E
52494,2017-06,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,103.7,
52495,2017-06,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,103.2,
52496,2017-06,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,104.5,E
52497,2017-06,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.6,
52498,2017-06,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.2,
52499,2017-06,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.1,E
52500,2017-06,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,101.6,
52501,2017-06,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,102.2,
52502,2017-06,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.2,E
52503,2017-06,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,103.8,
52504,2017-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,104.9,
52505,2017-06,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,101.8,E
52506,2017-06,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.7,
52507,2017-06,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,103.0,
52508,2017-06,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
52509,2017-06,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.4,
52510,2017-06,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.4,
52511,2017-06,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
52512,2017-06,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,104.6,
52513,2017-06,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,105.5,
52514,2017-06,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52515,2017-06,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.5,
52516,2017-06,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.0,
52517,2017-06,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.1,E
52518,2017-06,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52519,2017-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52520,2017-06,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52605,2017-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,100.5,
52606,2017-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,100.8,
52607,2017-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52608,2017-07,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.1,
52609,2017-07,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.4,
52610,2017-07,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.3,E
52611,2017-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,102.7,
52612,2017-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,102.3,
52613,2017-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,102.5,E
52614,2017-07,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,103.7,
52615,2017-07,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,103.2,
52616,2017-07,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,104.5,E
52617,2017-07,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.6,
52618,2017-07,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.2,
52619,2017-07,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.1,E
52620,2017-07,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.1,
52621,2017-07,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.3,
52622,2017-07,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
52623,2017-07,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,103.9,
52624,2017-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,105.0,
52625,2017-07,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,101.9,E
52626,2017-07,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.7,
52627,2017-07,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,103.0,
52628,2017-07,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
52629,2017-07,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.4,
52630,2017-07,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.4,
52631,2017-07,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
52632,2017-07,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,105.5,
52633,2017-07,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,106.7,
52634,2017-07,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52635,2017-07,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.5,
52636,2017-07,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.0,
52637,2017-07,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.1,E
52638,2017-07,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52639,2017-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52640,2017-07,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52725,2017-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,100.6,
52726,2017-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,100.8,
52727,2017-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52728,2017-08,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.2,
52729,2017-08,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.5,
52730,2017-08,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.4,E
52731,2017-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,103.1,
52732,2017-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,102.7,
52733,2017-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
52734,2017-08,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,103.7,
52735,2017-08,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,103.2,
52736,2017-08,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,104.5,E
52737,2017-08,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.6,
52738,2017-08,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.2,
52739,2017-08,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.1,E
52740,2017-08,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.1,
52741,2017-08,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.3,
52742,2017-08,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
52743,2017-08,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,103.9,
52744,2017-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,104.8,
52745,2017-08,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
52746,2017-08,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.7,
52747,2017-08,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,103.0,
52748,2017-08,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
52749,2017-08,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.4,
52750,2017-08,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.4,
52751,2017-08,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
52752,2017-08,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,106.6,
52753,2017-08,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,108.0,
52754,2017-08,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52755,2017-08,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.8,
52756,2017-08,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.4,
52757,2017-08,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.5,E
52758,2017-08,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52759,2017-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52760,2017-08,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52845,2017-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,101.0,
52846,2017-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,101.3,
52847,2017-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52848,2017-09,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.3,
52849,2017-09,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.6,
52850,2017-09,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.5,E
52851,2017-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,103.1,
52852,2017-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,102.7,
52853,2017-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
52854,2017-09,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,104.6,
52855,2017-09,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,104.1,
52856,2017-09,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,105.5,E
52857,2017-09,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.6,
52858,2017-09,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.2,
52859,2017-09,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.1,E
52860,2017-09,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.1,
52861,2017-09,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.3,
52862,2017-09,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
52863,2017-09,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,104.5,
52864,2017-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,105.6,
52865,2017-09,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
52866,2017-09,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.7,
52867,2017-09,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,103.0,
52868,2017-09,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
52869,2017-09,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.4,
52870,2017-09,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.4,
52871,2017-09,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
52872,2017-09,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,106.8,
52873,2017-09,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,108.3,
52874,2017-09,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52875,2017-09,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.8,
52876,2017-09,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.4,
52877,2017-09,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.5,E
52878,2017-09,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.6,
52879,2017-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
52880,2017-09,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,99.3,E
52965,2017-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,101.1,
52966,2017-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,101.6,
52967,2017-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
52968,2017-10,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.4,
52969,2017-10,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.8,
52970,2017-10,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.5,E
52971,2017-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,104.1,
52972,2017-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,104.0,
52973,2017-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
52974,2017-10,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,104.6,
52975,2017-10,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,104.1,
52976,2017-10,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,105.5,E
52977,2017-10,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.7,
52978,2017-10,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.3,
52979,2017-10,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.2,E
52980,2017-10,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.1,
52981,2017-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.3,
52982,2017-10,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
52983,2017-10,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,104.5,
52984,2017-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,105.6,
52985,2017-10,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
