,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
36808,2006-07,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,67.5,
36809,2006-07,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,50.8,E
36810,2006-07,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,56.4,
36811,2006-07,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,59.0,
36812,2006-07,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,49.6,E
36813,2006-07,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,52.7,
36814,2006-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,54.5,
36815,2006-07,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,47.8,E
36816,2006-07,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,60.1,
36817,2006-07,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,63.7,
36818,2006-07,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,50.8,E
36924,2006-08,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,62.8,
36925,2006-08,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,67.7,
36926,2006-08,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,50.8,E
36927,2006-08,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,62.8,
36928,2006-08,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,67.7,
36929,2006-08,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,50.8,E
36930,2006-08,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,56.4,
36931,2006-08,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,59.0,
36932,2006-08,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,49.8,E
36933,2006-08,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,52.8,
36934,2006-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,54.5,
36935,2006-08,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,48.2,E
36936,2006-08,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,60.1,
36937,2006-08,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,63.7,
36938,2006-08,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,50.8,E
37044,2006-09,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,63.2,
37045,2006-09,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,68.3,
37046,2006-09,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,50.8,E
37047,2006-09,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,63.2,
37048,2006-09,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,68.3,
37049,2006-09,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,50.8,E
37050,2006-09,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,58.0,
37051,2006-09,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,59.8,
37052,2006-09,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,53.4,E
37053,2006-09,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,52.8,
37054,2006-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,54.5,
37055,2006-09,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,48.2,E
37056,2006-09,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,63.0,
37057,2006-09,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,65.1,
37058,2006-09,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,57.5,E
37164,2006-10,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,63.6,
37165,2006-10,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,68.6,
37166,2006-10,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,51.4,E
37167,2006-10,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,63.6,
37168,2006-10,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,68.6,
37169,2006-10,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,51.4,E
37170,2006-10,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,58.0,
37171,2006-10,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,59.8,
37172,2006-10,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,53.4,E
37173,2006-10,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,52.9,
37174,2006-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,54.6,
37175,2006-10,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,48.2,E
37176,2006-10,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,63.0,
37177,2006-10,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,65.1,
37178,2006-10,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,57.5,E
37284,2006-11,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,64.0,
37285,2006-11,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,68.7,
37286,2006-11,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
37287,2006-11,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,64.0,
37288,2006-11,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,68.7,
37289,2006-11,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
37290,2006-11,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,58.5,
37291,2006-11,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,60.4,
37292,2006-11,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,53.4,E
37293,2006-11,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,53.9,
37294,2006-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,55.9,
37295,2006-11,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,48.2,E
37296,2006-11,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,63.0,
37297,2006-11,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,65.1,
37298,2006-11,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,57.5,E
37404,2006-12,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,64.3,
37405,2006-12,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,69.1,
37406,2006-12,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
37407,2006-12,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,64.3,
37408,2006-12,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,69.1,
37409,2006-12,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
37410,2006-12,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,60.0,
37411,2006-12,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,62.2,
37412,2006-12,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,54.1,E
37413,2006-12,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,54.9,
37414,2006-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,57.3,
37415,2006-12,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,48.2,E
37416,2006-12,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,64.9,
37417,2006-12,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,67.3,
37418,2006-12,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,58.7,E
37524,2007-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,64.6,
37525,2007-01,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,69.4,
37526,2007-01,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
37527,2007-01,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,64.6,
37528,2007-01,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,69.4,
37529,2007-01,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
37530,2007-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,60.0,
37531,2007-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,62.2,
37532,2007-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,54.1,E
37533,2007-01,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,54.9,
37534,2007-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,57.3,
37535,2007-01,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,48.2,E
37536,2007-01,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,64.9,
37537,2007-01,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,67.3,
37538,2007-01,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,58.7,E
37644,2007-02,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,65.0,
37645,2007-02,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,70.0,
37646,2007-02,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
37647,2007-02,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,65.0,
37648,2007-02,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,70.0,
37649,2007-02,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
37650,2007-02,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,61.3,
37651,2007-02,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,63.8,
37652,2007-02,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,54.4,E
37653,2007-02,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,57.5,
37654,2007-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,60.5,
37655,2007-02,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,49.0,E
37656,2007-02,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,64.9,
37657,2007-02,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,67.3,
37658,2007-02,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,58.7,E
37764,2007-03,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,65.4,
37765,2007-03,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,70.6,
37766,2007-03,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
37767,2007-03,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,65.4,
37768,2007-03,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,70.6,
37769,2007-03,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
37770,2007-03,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,65.4,
37771,2007-03,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,69.0,
37772,2007-03,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,55.4,E
37773,2007-03,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,58.8,
37774,2007-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,61.7,
37775,2007-03,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,50.9,E
37776,2007-03,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,71.7,
37777,2007-03,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,76.5,
37778,2007-03,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,58.7,E
37884,2007-04,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,65.5,
37885,2007-04,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,70.8,
37886,2007-04,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
37887,2007-04,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,65.5,
37888,2007-04,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,70.8,
37889,2007-04,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
37890,2007-04,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,66.7,
37891,2007-04,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,69.8,
37892,2007-04,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,58.4,E
37893,2007-04,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,60.1,
37894,2007-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,62.2,
37895,2007-04,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,54.2,E
37896,2007-04,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,73.2,
37897,2007-04,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,77.5,
37898,2007-04,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,61.3,E
38004,2007-05,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,66.0,
38005,2007-05,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,71.5,
38006,2007-05,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,52.3,E
38007,2007-05,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,66.0,
38008,2007-05,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,71.5,
38009,2007-05,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,52.3,E
38010,2007-05,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,71.9,
38011,2007-05,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,76.4,
38012,2007-05,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,59.5,E
38013,2007-05,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,62.5,
38014,2007-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,65.3,
38015,2007-05,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,54.2,E
38016,2007-05,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,81.2,
38017,2007-05,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,87.8,
38018,2007-05,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,63.6,E
38124,2007-06,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,69.5,
38125,2007-06,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,71.9,
38126,2007-06,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,63.5,E
38127,2007-06,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,69.5,
38128,2007-06,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,71.9,
38129,2007-06,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,63.5,E
38130,2007-06,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,76.1,
38131,2007-06,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,80.8,
38132,2007-06,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,63.1,E
38133,2007-06,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,63.7,
38134,2007-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,66.7,
38135,2007-06,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,55.0,E
38136,2007-06,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,88.4,
38137,2007-06,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,95.4,
38138,2007-06,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,69.7,E
38244,2007-07,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,72.5,
38245,2007-07,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,72.1,
38246,2007-07,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,73.5,E
38247,2007-07,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,72.5,
38248,2007-07,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,72.1,
38249,2007-07,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,73.5,E
38250,2007-07,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,78.0,
38251,2007-07,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,83.1,
38252,2007-07,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,63.8,E
38253,2007-07,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,64.8,
38254,2007-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,67.8,
38255,2007-07,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,55.8,E
38256,2007-07,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,91.1,
38257,2007-07,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,98.8,
38258,2007-07,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,70.4,E
38364,2007-08,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,72.8,
38365,2007-08,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,73.3,
38366,2007-08,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,72.0,E
38367,2007-08,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,72.8,
38368,2007-08,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,73.3,
38369,2007-08,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,72.0,E
38370,2007-08,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,80.4,
38371,2007-08,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,86.1,
38372,2007-08,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,64.3,E
38373,2007-08,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,68.2,
38374,2007-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,72.3,
38375,2007-08,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,56.4,E
38376,2007-08,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,92.4,
38377,2007-08,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.5,
38378,2007-08,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,70.5,E
38484,2007-09,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,73.5,
38485,2007-09,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,74.1,
38486,2007-09,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,72.0,E
38487,2007-09,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,73.5,
38488,2007-09,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,74.1,
38489,2007-09,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,72.0,E
38490,2007-09,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,80.6,
38491,2007-09,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,86.2,
38492,2007-09,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,64.9,E
38493,2007-09,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,68.4,
38494,2007-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,72.6,
38495,2007-09,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,56.4,E
38496,2007-09,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,92.6,
38497,2007-09,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.3,
38498,2007-09,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,71.9,E
38604,2007-10,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,73.5,
38605,2007-10,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,74.1,
38606,2007-10,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,72.0,E
38607,2007-10,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,73.5,
38608,2007-10,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,74.1,
38609,2007-10,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,72.0,E
38610,2007-10,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,80.9,
38611,2007-10,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,86.5,
38612,2007-10,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,65.3,E
38613,2007-10,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,68.4,
38614,2007-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,72.6,
38615,2007-10,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,56.4,E
38616,2007-10,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,93.2,
38617,2007-10,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.9,
38618,2007-10,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,72.6,E
38724,2007-11,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,73.8,
38725,2007-11,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,74.6,
38726,2007-11,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,72.2,E
38727,2007-11,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,73.8,
38728,2007-11,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,74.6,
38729,2007-11,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,72.2,E
38730,2007-11,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,81.2,
38731,2007-11,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,86.9,
38732,2007-11,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,65.3,E
38733,2007-11,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,69.1,
38734,2007-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,73.5,
38735,2007-11,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,56.4,E
38736,2007-11,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,93.2,
38737,2007-11,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.9,
38738,2007-11,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,72.6,E
38844,2007-12,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,73.9,
38845,2007-12,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,74.7,
38846,2007-12,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,72.2,E
38847,2007-12,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,73.9,
38848,2007-12,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,74.7,
38849,2007-12,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,72.2,E
38850,2007-12,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,81.7,
38851,2007-12,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,87.3,
38852,2007-12,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,66.0,E
38853,2007-12,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,69.1,
38854,2007-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,73.5,
38855,2007-12,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,56.4,E
