,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
38788,2007-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.2,
38789,2007-12,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,91.3,E
38886,2008-01,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,69.9,
38887,2008-01,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,73.5,
38888,2008-01,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,61.6,E
38889,2008-01,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,69.9,
38890,2008-01,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,73.5,
38891,2008-01,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,61.6,E
38892,2008-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,99.7,
38893,2008-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,102.6,
38894,2008-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
38895,2008-01,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,99.7,
38896,2008-01,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,102.6,
38897,2008-01,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
38898,2008-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,88.4,
38899,2008-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,88.2,
38900,2008-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,88.9,E
38901,2008-01,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,88.4,
38902,2008-01,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,88.2,
38903,2008-01,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,88.9,E
38904,2008-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,92.4,
38905,2008-01,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,92.6,
38906,2008-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
38907,2008-01,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,92.4,
38908,2008-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.6,
38909,2008-01,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
39006,2008-02,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,72.0,
39007,2008-02,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,75.4,
39008,2008-02,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,63.8,E
39009,2008-02,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,72.0,
39010,2008-02,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,75.4,
39011,2008-02,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,63.8,E
39012,2008-02,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,99.7,
39013,2008-02,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,102.6,
39014,2008-02,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39015,2008-02,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,99.7,
39016,2008-02,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,102.6,
39017,2008-02,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39018,2008-02,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,88.4,
39019,2008-02,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,88.2,
39020,2008-02,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,88.9,E
39021,2008-02,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,88.4,
39022,2008-02,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,88.2,
39023,2008-02,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,88.9,E
39024,2008-02,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,92.0,
39025,2008-02,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,92.1,
39026,2008-02,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
39027,2008-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,92.0,
39028,2008-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.1,
39029,2008-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
39126,2008-03,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,72.1,
39127,2008-03,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,75.6,
39128,2008-03,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,63.8,E
39129,2008-03,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,72.1,
39130,2008-03,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,75.6,
39131,2008-03,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,63.8,E
39132,2008-03,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.6,
39133,2008-03,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.3,
39134,2008-03,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39135,2008-03,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.6,
39136,2008-03,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.3,
39137,2008-03,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39138,2008-03,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,89.5,
39139,2008-03,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.5,
39140,2008-03,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,89.4,E
39141,2008-03,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,89.5,
39142,2008-03,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.5,
39143,2008-03,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,89.4,E
39144,2008-03,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,92.3,
39145,2008-03,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,92.5,
39146,2008-03,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
39147,2008-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,92.3,
39148,2008-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.5,
39149,2008-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
39246,2008-04,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,74.6,
39247,2008-04,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,77.9,
39248,2008-04,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,66.2,E
39249,2008-04,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,74.6,
39250,2008-04,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,77.9,
39251,2008-04,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,66.2,E
39252,2008-04,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.6,
39253,2008-04,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.3,
39254,2008-04,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39255,2008-04,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.6,
39256,2008-04,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.3,
39257,2008-04,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39258,2008-04,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,89.5,
39259,2008-04,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.5,
39260,2008-04,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,89.4,E
39261,2008-04,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,89.5,
39262,2008-04,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.5,
39263,2008-04,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,89.4,E
39264,2008-04,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,92.3,
39265,2008-04,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,92.5,
39266,2008-04,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
39267,2008-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,92.3,
39268,2008-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.5,
39269,2008-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
39366,2008-05,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,77.4,
39367,2008-05,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,80.6,
39368,2008-05,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,69.1,E
39369,2008-05,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,77.4,
39370,2008-05,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,80.6,
39371,2008-05,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,69.1,E
39372,2008-05,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.6,
39373,2008-05,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.3,
39374,2008-05,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39375,2008-05,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.6,
39376,2008-05,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.3,
39377,2008-05,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39378,2008-05,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,89.9,
39379,2008-05,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.5,
39380,2008-05,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,91.3,E
39381,2008-05,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,89.9,
39382,2008-05,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.5,
39383,2008-05,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,91.3,E
39384,2008-05,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,92.3,
39385,2008-05,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,92.4,
39386,2008-05,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,93.4,E
39387,2008-05,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,92.3,
39388,2008-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.4,
39389,2008-05,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,93.4,E
39486,2008-06,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,79.6,
39487,2008-06,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,81.9,
39488,2008-06,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,74.0,E
39489,2008-06,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,79.6,
39490,2008-06,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,81.9,
39491,2008-06,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,74.0,E
39492,2008-06,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.9,
39493,2008-06,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.7,
39494,2008-06,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39495,2008-06,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.9,
39496,2008-06,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.7,
39497,2008-06,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39498,2008-06,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.3,
39499,2008-06,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.6,
39500,2008-06,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,92.8,E
39501,2008-06,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.3,
39502,2008-06,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.6,
39503,2008-06,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,92.8,E
39504,2008-06,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,92.6,
39505,2008-06,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,92.6,
39506,2008-06,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,93.6,E
39507,2008-06,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,92.6,
39508,2008-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,92.6,
39509,2008-06,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,93.6,E
39606,2008-07,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,82.0,
39607,2008-07,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,84.5,
39608,2008-07,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,75.6,E
39609,2008-07,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,82.0,
39610,2008-07,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,84.5,
39611,2008-07,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,75.6,E
39612,2008-07,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.9,
39613,2008-07,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.7,
39614,2008-07,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39615,2008-07,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.9,
39616,2008-07,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.7,
39617,2008-07,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39618,2008-07,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.5,
39619,2008-07,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.6,
39620,2008-07,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,93.9,E
39621,2008-07,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.5,
39622,2008-07,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.6,
39623,2008-07,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,93.9,E
39624,2008-07,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,93.5,
39625,2008-07,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,93.8,
39626,2008-07,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,93.6,E
39627,2008-07,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,93.5,
39628,2008-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,93.8,
39629,2008-07,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,93.6,E
39726,2008-08,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,82.6,
39727,2008-08,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,85.3,
39728,2008-08,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,75.9,E
39729,2008-08,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,82.6,
39730,2008-08,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,85.3,
39731,2008-08,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,75.9,E
39732,2008-08,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.5,
39733,2008-08,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.1,
39734,2008-08,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39735,2008-08,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.5,
39736,2008-08,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.1,
39737,2008-08,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39738,2008-08,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.5,
39739,2008-08,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.6,
39740,2008-08,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,93.9,E
39741,2008-08,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.5,
39742,2008-08,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.6,
39743,2008-08,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,93.9,E
39744,2008-08,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,94.0,
39745,2008-08,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,94.4,
39746,2008-08,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,93.6,E
39747,2008-08,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,94.0,
39748,2008-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,94.4,
39749,2008-08,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,93.6,E
39846,2008-09,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,82.6,
39847,2008-09,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,85.3,
39848,2008-09,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,75.9,E
39849,2008-09,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,82.6,
39850,2008-09,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,85.3,
39851,2008-09,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,75.9,E
39852,2008-09,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.5,
39853,2008-09,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.1,
39854,2008-09,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39855,2008-09,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.5,
39856,2008-09,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.1,
39857,2008-09,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39858,2008-09,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.6,
39859,2008-09,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.8,
39860,2008-09,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,93.9,E
39861,2008-09,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.6,
39862,2008-09,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.8,
39863,2008-09,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,93.9,E
39864,2008-09,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,93.6,
39865,2008-09,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,94.1,
39866,2008-09,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
39867,2008-09,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,93.6,
39868,2008-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,94.1,
39869,2008-09,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
39966,2008-10,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,83.0,
39967,2008-10,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,85.9,
39968,2008-10,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,75.9,E
39969,2008-10,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,83.0,
39970,2008-10,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,85.9,
39971,2008-10,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,75.9,E
39972,2008-10,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.6,
39973,2008-10,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.3,
39974,2008-10,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
39975,2008-10,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.6,
39976,2008-10,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.3,
39977,2008-10,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
39978,2008-10,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.7,
39979,2008-10,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.9,
39980,2008-10,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,93.9,E
39981,2008-10,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.7,
39982,2008-10,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.9,
39983,2008-10,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,93.9,E
39984,2008-10,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,93.6,
39985,2008-10,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,94.1,
39986,2008-10,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
39987,2008-10,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,93.6,
39988,2008-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,94.1,
39989,2008-10,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
40086,2008-11,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,85.9,
40087,2008-11,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,89.8,
40088,2008-11,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,75.9,E
40089,2008-11,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,85.9,
40090,2008-11,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,89.8,
40091,2008-11,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,75.9,E
40092,2008-11,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.6,
40093,2008-11,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.3,
40094,2008-11,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
40095,2008-11,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.6,
40096,2008-11,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.3,
40097,2008-11,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
40098,2008-11,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.7,
40099,2008-11,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,89.9,
