,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
37668,2007-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,95.7,
37669,2007-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,97.5,
37670,2007-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,93.6,E
37674,2007-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,93.9,
37675,2007-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,94.5,
37676,2007-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,93.9,E
37677,2007-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,114.1,
37678,2007-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,130.8,
37679,2007-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,92.3,E
37788,2007-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,96.7,
37789,2007-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.7,
37790,2007-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,93.6,E
37794,2007-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,94.9,
37795,2007-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,95.8,
37796,2007-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,94.0,E
37797,2007-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,114.7,
37798,2007-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,132.0,
37799,2007-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,92.3,E
37908,2007-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,97.3,
37909,2007-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,100.0,
37910,2007-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,93.5,E
37914,2007-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,95.6,
37915,2007-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,97.2,
37916,2007-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,94.0,E
37917,2007-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,113.6,
37918,2007-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,130.8,
37919,2007-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,91.4,E
38028,2007-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,99.5,
38029,2007-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,101.4,
38030,2007-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,97.6,E
38034,2007-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,97.8,
38035,2007-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,99.1,
38036,2007-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,97.1,E
38037,2007-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.0,
38038,2007-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.6,
38039,2007-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
38148,2007-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,100.3,
38149,2007-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.5,
38150,2007-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,97.9,E
38154,2007-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,98.7,
38155,2007-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.2,
38156,2007-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,97.5,E
38157,2007-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.4,
38158,2007-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,125.4,
38159,2007-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
38268,2007-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,100.4,
38269,2007-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.6,
38270,2007-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,98.1,E
38274,2007-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,98.9,
38275,2007-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.4,
38276,2007-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,97.5,E
38277,2007-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.4,
38278,2007-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.5,
38279,2007-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.0,E
38388,2007-08,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,100.5,
38389,2007-08,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.6,
38390,2007-08,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,98.3,E
38394,2007-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.0,
38395,2007-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.4,
38396,2007-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,97.8,E
38397,2007-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.4,
38398,2007-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.5,
38399,2007-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.0,E
38508,2007-09,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,100.5,
38509,2007-09,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.6,
38510,2007-09,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,98.3,E
38514,2007-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.0,
38515,2007-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.4,
38516,2007-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,97.8,E
38517,2007-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.2,
38518,2007-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.1,
38519,2007-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.0,E
38628,2007-10,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.1,
38629,2007-10,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.9,
38630,2007-10,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,99.1,E
38634,2007-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.6,
38635,2007-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.7,
38636,2007-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,98.9,E
38637,2007-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.1,
38638,2007-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.8,
38639,2007-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,101.9,E
38748,2007-11,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.4,
38749,2007-11,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.2,
38750,2007-11,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,99.2,E
38754,2007-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.8,
38755,2007-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.0,
38756,2007-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.0,E
38757,2007-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.8,
38758,2007-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,125.9,
38759,2007-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
38868,2007-12,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.4,
38869,2007-12,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.2,
38870,2007-12,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,99.2,E
38874,2007-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.8,
38875,2007-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.9,
38876,2007-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.0,E
38877,2007-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.8,
38878,2007-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,125.9,
38879,2007-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
38988,2008-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.5,
38989,2008-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.4,
38990,2008-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,99.3,E
38994,2008-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.9,
38995,2008-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.1,
38996,2008-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.0,E
38997,2008-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,116.0,
38998,2008-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,126.0,
38999,2008-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39108,2008-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.6,
39109,2008-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.3,
39110,2008-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,99.8,E
39114,2008-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.0,
39115,2008-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.0,
39116,2008-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.5,E
39117,2008-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,116.0,
39118,2008-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,126.0,
39119,2008-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39228,2008-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,102.2,
39229,2008-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.1,
39230,2008-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,99.8,E
39234,2008-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.7,
39235,2008-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.9,
39236,2008-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.5,E
39237,2008-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,116.0,
39238,2008-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,126.0,
39239,2008-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39348,2008-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,102.2,
39349,2008-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.1,
39350,2008-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
39354,2008-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.8,
39355,2008-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.9,
39356,2008-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
39357,2008-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.7,
39358,2008-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,125.6,
39359,2008-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39468,2008-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.9,
39469,2008-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.6,
39470,2008-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
39474,2008-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.5,
39475,2008-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.5,
39476,2008-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
39477,2008-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.0,
39478,2008-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.4,
39479,2008-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39588,2008-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.9,
39589,2008-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.5,
39590,2008-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
39594,2008-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.4,
39595,2008-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.4,
39596,2008-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
39597,2008-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.0,
39598,2008-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.3,
39599,2008-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39708,2008-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.9,
39709,2008-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.5,
39710,2008-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
39714,2008-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.5,
39715,2008-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.4,
39716,2008-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
39717,2008-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.3,
39718,2008-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.9,
39719,2008-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39828,2008-08,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.8,
39829,2008-08,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.4,
39830,2008-08,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
39834,2008-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.4,
39835,2008-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.3,
39836,2008-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
39837,2008-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.0,
39838,2008-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.4,
39839,2008-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.6,E
39948,2008-09,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,101.8,
39949,2008-09,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,103.3,
39950,2008-09,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
39954,2008-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,100.3,
39955,2008-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.1,
39956,2008-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
39957,2008-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,115.3,
39958,2008-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,124.9,
39959,2008-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40068,2008-10,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,100.6,
40069,2008-10,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,101.3,
40070,2008-10,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40074,2008-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,99.2,
40075,2008-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,99.1,
40076,2008-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40077,2008-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,113.9,
40078,2008-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,122.5,
40079,2008-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40188,2008-11,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,99.0,
40189,2008-11,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.7,
40190,2008-11,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40194,2008-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,97.5,
40195,2008-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,96.5,
40196,2008-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40197,2008-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,112.9,
40198,2008-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,121.0,
40199,2008-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40308,2008-12,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,99.0,
40309,2008-12,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.6,
40310,2008-12,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40314,2008-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,97.5,
40315,2008-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,96.5,
40316,2008-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40317,2008-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,112.4,
40318,2008-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,120.3,
40319,2008-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40428,2009-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,98.1,
40429,2009-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,97.1,
40430,2009-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40434,2009-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,96.7,
40435,2009-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,95.0,
40436,2009-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40437,2009-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,111.1,
40438,2009-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,118.1,
40439,2009-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40548,2009-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,95.4,
40549,2009-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,92.6,
40550,2009-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40554,2009-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,94.0,
40555,2009-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,90.4,
40556,2009-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40557,2009-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,109.3,
40558,2009-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,115.0,
40559,2009-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40668,2009-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,94.3,
40669,2009-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,90.6,
40670,2009-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40674,2009-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,92.9,
40675,2009-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,88.3,
40676,2009-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40677,2009-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.3,
40678,2009-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,113.2,
40679,2009-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40788,2009-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.3,
40789,2009-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,88.5,
40790,2009-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40794,2009-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,91.7,
40795,2009-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,86.2,
40796,2009-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40797,2009-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,107.7,
40798,2009-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,112.2,
40799,2009-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
40908,2009-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.6,
40909,2009-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,89.1,
40910,2009-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
40914,2009-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,92.1,
40915,2009-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,86.8,
40916,2009-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
40917,2009-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,107.4,
40918,2009-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,111.8,
40919,2009-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
41028,2009-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,92.8,
41029,2009-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,88.0,
41030,2009-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
41034,2009-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,91.3,
41035,2009-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,85.7,
41036,2009-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
41037,2009-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,106.9,
41038,2009-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,111.0,
41039,2009-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.1,E
41148,2009-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.4,
41149,2009-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,89.2,
41150,2009-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,100.0,E
41154,2009-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,92.4,
41155,2009-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,87.7,
41156,2009-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,99.8,E
41157,2009-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,103.2,
