,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
31722,2003-01,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,67.7,
31723,2003-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,68.7,
31724,2003-01,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,66.0,E
31731,2003-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,73.5,
31732,2003-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,72.5,
31733,2003-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
31830,2003-02,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,68.1,
31831,2003-02,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,70.5,
31832,2003-02,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,62.5,E
31833,2003-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,66.1,
31834,2003-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,74.6,
31835,2003-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,49.5,E
31842,2003-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,68.5,
31843,2003-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,69.7,
31844,2003-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,66.1,E
31851,2003-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,73.8,
31852,2003-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,72.8,
31853,2003-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
31950,2003-03,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,67.7,
31951,2003-03,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,70.0,
31952,2003-03,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,62.4,E
31953,2003-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,66.2,
31954,2003-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,74.8,
31955,2003-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,49.5,E
31962,2003-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,67.9,
31963,2003-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,69.0,
31964,2003-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,66.0,E
31971,2003-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,73.6,
31972,2003-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,72.6,
31973,2003-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
32070,2003-04,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,67.9,
32071,2003-04,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,70.2,
32072,2003-04,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,62.8,E
32073,2003-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,66.9,
32074,2003-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,75.8,
32075,2003-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,49.5,E
32082,2003-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,68.1,
32083,2003-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,69.1,
32084,2003-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,66.4,E
32091,2003-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,73.6,
32092,2003-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,72.7,
32093,2003-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
32190,2003-05,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,68.1,
32191,2003-05,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,70.4,
32192,2003-05,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,63.2,E
32193,2003-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,67.0,
32194,2003-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,76.0,
32195,2003-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,49.5,E
32202,2003-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,68.3,
32203,2003-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,69.2,
32204,2003-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,67.0,E
32211,2003-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,73.7,
32212,2003-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,72.8,
32213,2003-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
32310,2003-06,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,68.3,
32311,2003-06,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,70.6,
32312,2003-06,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,63.3,E
32313,2003-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,67.0,
32314,2003-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,76.0,
32315,2003-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,49.5,E
32322,2003-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,68.5,
32323,2003-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,69.5,
32324,2003-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,67.1,E
32331,2003-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,74.1,
32332,2003-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,73.2,
32333,2003-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
32430,2003-07,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,68.3,
32431,2003-07,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,70.6,
32432,2003-07,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,63.3,E
32433,2003-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,67.0,
32434,2003-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,76.0,
32435,2003-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,49.5,E
32442,2003-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,68.5,
32443,2003-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,69.5,
32444,2003-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,67.1,E
32451,2003-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,74.1,
32452,2003-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,73.2,
32453,2003-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
32550,2003-08,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,69.3,
32551,2003-08,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,71.4,
32552,2003-08,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,64.8,E
32553,2003-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,68.1,
32554,2003-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,77.2,
32555,2003-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,50.2,E
32562,2003-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,69.5,
32563,2003-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,70.2,
32564,2003-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,68.8,E
32571,2003-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,74.1,
32572,2003-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,73.3,
32573,2003-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.3,E
32670,2003-09,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,69.9,
32671,2003-09,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,72.0,
32672,2003-09,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,65.1,E
32673,2003-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,69.0,
32674,2003-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,78.3,
32675,2003-09,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,50.8,E
32682,2003-09,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,70.0,
32683,2003-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,70.8,
32684,2003-09,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,69.0,E
32691,2003-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,74.9,
32692,2003-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,73.9,
32693,2003-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
32790,2003-10,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,70.3,
32791,2003-10,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,72.5,
32792,2003-10,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,65.4,E
32793,2003-10,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,69.1,
32794,2003-10,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,78.4,
32795,2003-10,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,51.1,E
32802,2003-10,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,70.5,
32803,2003-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,71.4,
32804,2003-10,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,69.3,E
32811,2003-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,75.4,
32812,2003-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,74.6,
32813,2003-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
32910,2003-11,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,70.8,
32911,2003-11,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,73.1,
32912,2003-11,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,65.6,E
32913,2003-11,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,70.0,
32914,2003-11,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,79.3,
32915,2003-11,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,51.8,E
32922,2003-11,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,70.9,
32923,2003-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,71.9,
32924,2003-11,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,69.4,E
32931,2003-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,75.9,
32932,2003-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,75.1,
32933,2003-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
33030,2003-12,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,70.9,
33031,2003-12,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,73.2,
33032,2003-12,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,65.8,E
33033,2003-12,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,70.0,
33034,2003-12,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,79.3,
33035,2003-12,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,51.8,E
33042,2003-12,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,71.1,
33043,2003-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,72.0,
33044,2003-12,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,69.7,E
33051,2003-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,76.0,
33052,2003-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,75.3,
33053,2003-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
33150,2004-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,71.2,
33151,2004-01,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,73.4,
33152,2004-01,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,65.9,E
33153,2004-01,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,70.4,
33154,2004-01,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,79.7,
33155,2004-01,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,52.2,E
33162,2004-01,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,71.3,
33163,2004-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,72.2,
33164,2004-01,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,69.7,E
33171,2004-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,76.3,
33172,2004-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,75.6,
33173,2004-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
33270,2004-02,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,71.6,
33271,2004-02,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,73.9,
33272,2004-02,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,66.2,E
33273,2004-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,70.5,
33274,2004-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,79.9,
33275,2004-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,52.2,E
33282,2004-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,71.7,
33283,2004-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,72.7,
33284,2004-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,70.0,E
33291,2004-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,76.9,
33292,2004-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,76.4,
33293,2004-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
33390,2004-03,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,71.9,
33391,2004-03,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,74.3,
33392,2004-03,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,66.3,E
33393,2004-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,70.8,
33394,2004-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,79.9,
33395,2004-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,52.9,E
33402,2004-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,72.1,
33403,2004-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,73.2,
33404,2004-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,70.0,E
33411,2004-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,77.5,
33412,2004-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,77.1,
33413,2004-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,82.0,E
33510,2004-04,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,72.6,
33511,2004-04,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,75.1,
33512,2004-04,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,66.6,E
33513,2004-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,71.3,
33514,2004-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,80.3,
33515,2004-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.6,E
33522,2004-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,72.8,
33523,2004-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,74.0,
33524,2004-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,70.2,E
33531,2004-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,78.5,
33532,2004-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,77.7,
33533,2004-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,84.4,E
33630,2004-05,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,73.0,
33631,2004-05,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,75.5,
33632,2004-05,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,67.1,E
33633,2004-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,71.8,
33634,2004-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,81.1,
33635,2004-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.6,E
33642,2004-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,73.2,
33643,2004-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,74.4,
33644,2004-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,70.8,E
33651,2004-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,78.9,
33652,2004-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,78.0,
33653,2004-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,86.0,E
33750,2004-06,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,73.1,
33751,2004-06,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,75.6,
33752,2004-06,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,67.3,E
33753,2004-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,71.8,
33754,2004-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,81.1,
33755,2004-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.6,E
33762,2004-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,73.3,
33763,2004-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,74.5,
33764,2004-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,71.0,E
33771,2004-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,79.8,
33772,2004-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,78.8,
33773,2004-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,87.8,E
33870,2004-07,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,73.1,
33871,2004-07,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,75.6,
33872,2004-07,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,67.3,E
33873,2004-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,71.8,
33874,2004-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,81.1,
33875,2004-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.6,E
33882,2004-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,73.3,
33883,2004-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,74.5,
33884,2004-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,71.0,E
33891,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,79.9,
33892,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,78.8,
33893,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,87.8,E
33990,2004-08,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,73.8,
33991,2004-08,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,76.3,
33992,2004-08,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,67.6,E
33993,2004-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,72.2,
33994,2004-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,81.4,
33995,2004-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.9,E
34002,2004-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,74.0,
34003,2004-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,75.3,
34004,2004-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,71.4,E
34011,2004-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,80.4,
34012,2004-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,79.2,
34013,2004-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34110,2004-09,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,74.2,
34111,2004-09,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,76.8,
34112,2004-09,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,67.8,E
34113,2004-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,72.2,
34114,2004-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,81.4,
34115,2004-09,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.9,E
34122,2004-09,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,74.6,
34123,2004-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,75.9,
34124,2004-09,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,71.6,E
34131,2004-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,80.4,
34132,2004-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,79.2,
34133,2004-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34230,2004-10,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,74.7,
34231,2004-10,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,77.2,
34232,2004-10,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,68.9,E
34233,2004-10,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,72.4,
34234,2004-10,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,81.9,
